Name	early_unrefined_intensity	early_refined_intensity	late_unrefined_intensity	late_refined_intensity	cell_count	Cellular function
GUK1	-0.5206914132262328	-0.021966408649775	-0.6416777370829807	-0.0270704586943197	0.3500708989168567	nucleobase-containing small molecule metabolic process
GULP1	1.6851174837705425	0.0362384514884855	0.1115354181638	0.0023985691676125	-0.6232384772600676	programmed cell death
GUSB	-0.5678437217073091	-0.0107458745895891	-0.6431073546236383	-0.0121701635788977	-0.4404785202208066	carbohydrate derivative metabolic process
GXYLT2	-0.6212573886120586	-0.0035007853848289	-0.2795484303941152	-0.0015752554052708	0.6746246101578903	carbohydrate derivative metabolic process
GYG1	-0.4479949779052801	-0.0111326752009462	-0.5863313152948868	-0.0145703331850779	-0.2161013429604361	carbohydrate metabolic process
GYG2	-0.1296059045493664	-0.0008316810894932	-0.1469697368750198	-0.000943104801527	-0.0923641097697797	carbohydrate metabolic process
GYPA	-0.173706300256735	-0.0010368529062324	0.9022408744933604	0.0053854757798508	0.4685432137668222	Other
GYPB	0.0733354673522807	0.0011352330346133	-0.6780152635453844	-0.0104956762796825	0.5404389639128974	Other
GYPC	-0.9002901165390524	-0.0041152261227	-0.2759227746106992	-0.0012612430027455	0.498597880255008	response to fluid shear stress
GYS1	-0.2954012819540177	-0.0081250122601452	-0.6689579683950371	-0.0183996889207054	0.0523320496446966	carbohydrate metabolic process
GYS2	0.6388275842177102	0.0339683791356083	1.354243728742173	0.0720092017884075	0.1644284166924923	carbohydrate metabolic process
GZF1	0.2019862419442662	0.0004253830255346	-0.758001138569145	-0.0015963503978266	-0.1604499380127804	regulation of DNA-templated transcription
GZMA	0.3444662312375825	0.0188791607354381	-0.1964923018054989	-0.0107691535850539	0.6082490066548762	programmed cell death
GZMB	0.181481160020853	0.0070478208494098	-0.6222120829290165	-0.0241636062405483	0.4709885475002054	protein catabolic process
GZMH	0.2997147845270007	0.0064582541769878	-0.3482240367570266	-0.0075035315440404	0.7152147786906481	programmed cell death
GZMK	0.4282887624970874	0.0060452958826463	-0.654479150161	-0.0092379732045225	0.1793315187694272	immune system process
GZMM	0.4409401106386609	0.0119067058075757	0.3091155216774311	0.0083470464318556	-0.866115515090254	programmed cell death
H1-0	-0.9181078638042184	-0.0252139962636552	-0.2683789517118093	-0.0073704911508614	-0.0535007022856617	chromatin organization
H1-1	0.2394114983022046	0.004406368626252	-0.710056543743814	-0.0130685906876048	0.9629129278287404	protein-containing complex assembly
H1-10	0.6500057424012803	0.0146673795772848	0.0236767875289972	0.0005342667105918	-0.3830397211893152	protein-containing complex assembly
H1-2	0.0633967317151078	0.0015039606664775	-0.7974903501236705	-0.0189188635759838	0.3100965977737477	chromatin organization
H1-3	1.0308293845221002	0.0206959615530502	-0.2724516907127948	-0.0054700125944407	-1.146922901199041	protein-containing complex assembly
H1-4	-0.0834103486202189	-0.0024451743698017	0.2503030933535975	0.0073376351816607	0.5619462092148295	protein-containing complex assembly
H1-5	0.0508047742008933	0.0012687984308931	-0.8669882934512743	-0.0216521656406521	-0.5800295200967371	chromatin organization
H1-6	1.0636680624155097	0.0006339461651996	-0.045940927125423	-2.7380792566752105e-05	1.150278588146024	protein-containing complex assembly
H1-7	-0.8669766369151406	-0.0006415627113172	-0.5645891102580369	-0.0004177959415909	0.2181126891231531	chromatin organization
H1-8	-0.4834833914638248	-0.0145257750131391	-0.8675947183486145	-0.0260660157180657	-0.5625518378904854	chromatin organization
H2AB1	-0.1470547480631353	-0.0042464999598191	-0.3745834647406274	-0.010816846711315	-0.0353342770705817	chromatin organization
H2AB2	0.0671707763952352	0.0020640236170727	-0.727739749700509	-0.0223619870287972	-0.5355668257908327	chromatin organization
H2AB3	-0.4928009164924636	-0.0151427865619804	-0.8450185869887515	-0.0259657311409903	0.1936394449581313	Other
H2AC1	0.7697830913203423	0.0167966670526098	-0.1122549597975683	-0.0024494032227829	0.2694507341119518	chromatin organization
H2AC11	-0.442340788453302	-0.008543369988187	-0.5505327259387098	-0.0106329890687802	0.8701828324672103	chromatin organization
H2AC12	0.0814526753546829	0.00166611447438	-0.3716723069669879	-0.0076025570390097	0.6633525504404454	chromatin organization
H2AC17	-0.1339461064546928	-0.0025870351000659	-0.320630189551909	-0.0061926514810055	0.1826399578411848	Other
H2AC21	0.3219579612067217	0.0074156577204744	-0.2497603800254939	-0.0057527308331272	0.5344002735996258	chromatin organization
H2AC4	0.4038056378414295	0.0086721298782825	-0.0477757284157373	-0.0010260315434563	0.6074315137328505	chromatin organization
H2AC6	-0.5531180664638371	-0.0126204949225053	-0.6797330398667051	-0.0155094687706386	0.111558719395337	chromatin organization
H2AC7	-0.0707393264736757	-0.0014185357137766	-0.4635556138559387	-0.0092956807246531	0.5110702047689942	chromatin organization
H2AC8	-0.5105576938426561	-0.0109647370329648	-0.4196445875792018	-0.0090122871628509	0.5297535619261178	Other
H2AJ	0.9444319705646216	0.0231338611189804	0.9797898466485092	0.0239999522936552	-0.3440445643086672	chromatin organization
H2AX	-0.2834711462889439	-0.0076874540162098	-0.3641953860568538	-0.0098766146744758	0.900319057220922	chromatin organization
H2AZ1	0.0178057375751151	0.0006506394567322	2.1015305064729204	0.0767920262370269	0.4993211374545176	chromatin organization
H2BC1	-0.4599079193280135	-0.0536128458798245	-0.3309072779253722	-0.0385748541095944	0.7906460781983649	chromatin organization
H2BC10	0.0395538048448954	0.0012601842223583	-0.7338628841777333	-0.0233808714899025	0.3160865848954216	defense response to other organism
H2BC12	-0.5880612429241883	-0.0179305753580014	-0.9747804111446428	-0.0297220295162113	-0.0022412608110063	defense response to other organism
H2BC17	2.7113034384273274	0.0862980771417034	-1.0587378335181752	-0.03369856650305	-1.3624979671171622	defense response to other organism
H2BC18	-0.3004908208956853	-0.0095868591498559	-0.2998646408235189	-0.0095668815008335	0.6250513234521169	defense response to other organism
H2BC21	0.6119688023983306	0.019625227524112	0.2110039223747818	0.0067666847866368	0.6653807252328143	defense response to other organism
H2BC3	0.1642165337260579	0.0050049915149027	-0.9757400791042796	-0.0297386061309402	0.826239687842699	defense response to other organism
H2BC5	-0.9899185842188418	-0.0303984198841921	-1.1332572145566215	-0.0348000625446047	0.2149524495527774	defense response to other organism
H2BC8	1.4104531902001285	0.044937038639776	0.9763741809674455	0.0311072814056228	0.4412388701525249	Other
H2BW1	0.2043642867499831	0.0055944723497807	0.0609857064951968	0.001669483715306	0.7610462732765988	chromatin organization
H3-3A	0.9544336520708838	0.0298279604945192	0.1211913570986323	0.0037874722920464	0.51442079057745	protein-containing complex assembly
